product_id,category,sub_category,brand,product_title,Img_URL,short_description,long_description,price,currency,discount_percentage,stock_quantity,rating,review_count,variants,specifications,tags,reviews
LAP057,Electronics,Laptop,Apple,MacBook Air M3 15,null,Larger screen MacBook Air,"Beautiful 15-inch MacBook with excellent performance and battery.",134999,INR,6,14,4.8,92,"[{""color"":""Midnight""},{""color"":""Starlight""}]","{""processor"":""Apple M3"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""15.3 inch Liquid Retina"",""battery"":""18 hours""}","[""macbook"",""air"",""15 inch""]","[{""rating"":5,""comment"":""Perfect size""},{""rating"":5,""comment"":""Incredible battery""}]"
LAP058,Electronics,Laptop,MSI,Thin GF63,null,Super value gaming laptop,"Budget-friendly thin gaming laptop.",54999,INR,22,55,4.1,103,"[{""color"":""Black""}]","{""processor"":""Intel i5 12th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""gpu"":""RTX 3050"",""display"":""15.6 inch FHD 144Hz""}","[""budget gaming"",""thin"",""value""]","[{""rating"":4,""comment"":""Best budget gaming option""},{""rating"":4,""comment"":""Decent performance""}]"
LAP059,Electronics,Laptop,Lenovo,IdeaPad Flex 5,null,Affordable 2-in-1 laptop,"Versatile convertible laptop for students and casual use.",57999,INR,15,42,4.3,79,"[{""color"":""Graphite Grey""}]","{""processor"":""AMD Ryzen 5 7530U"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""14 inch FHD Touch""}","[""2-in-1"",""student"",""flex""]","[{""rating"":4,""comment"":""Great for note taking""},{""rating"":4,""comment"":""Good value""}]"
LAP060,Electronics,Laptop,HP,Omen Transcend 14,null,Ultra portable gaming laptop,"Lightweight high-performance gaming in a compact form.",119999,INR,10,15,4.6,44,"[{""color"":""Shadow Black""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""32GB"",""storage"":""1TB SSD"",""gpu"":""RTX 4070"",""display"":""14 inch 2.8K OLED""}","[""gaming"",""ultraportable"",""omen""]","[{""rating"":5,""comment"":""Amazing portable gaming""},{""rating"":5,""comment"":""Stunning display""}]"
LAP061,Electronics,Laptop,ASUS,Zenbook S 16,null,Ultra-premium thin & light laptop,"Extremely slim and light premium laptop with stunning OLED display.",109999,INR,10,20,4.6,58,"[{""color"":""Basalt Gray""}]","{""processor"":""AMD Ryzen 9 7940HS"",""ram"":""32GB LPDDR5X"",""storage"":""1TB SSD"",""display"":""16 inch 3.2K OLED"",""weight"":""1.1kg""}","[""ultrabook"",""premium"",""oled"",""thin""]","[{""rating"":5,""comment"":""Feels incredibly premium""},{""rating"":5,""comment"":""Gorgeous display""}]"
LAP062,Electronics,Laptop,Dell,G16 Gaming,null,Strong mid-high gaming laptop,"Powerful gaming laptop with good thermal performance.",89999,INR,12,25,4.4,71,"[{""color"":""Dark Shadow"",""ram"":""16GB""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""16GB DDR5"",""storage"":""1TB SSD"",""gpu"":""RTX 4060"",""display"":""16 inch QHD 165Hz""}","[""gaming"",""dell"",""high performance""]","[{""rating"":5,""comment"":""Excellent gaming experience""},{""rating"":4,""comment"":""Good cooling system""}]"
LAP063,Electronics,Laptop,Lenovo,ThinkPad P14s,null,Mobile workstation for professionals,"Powerful and durable workstation laptop for CAD and heavy tasks.",124999,INR,8,12,4.7,45,"[{""color"":""Black""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""32GB"",""storage"":""1TB SSD"",""gpu"":""NVIDIA T550"",""display"":""14 inch 2.8K""}","[""workstation"",""thinkpad"",""professional"",""cad""]","[{""rating"":5,""comment"":""Rock solid build""},{""rating"":5,""comment"":""Great for professional work""}]"
LAP064,Electronics,Laptop,HP,Pavilion 15,null,Stylish everyday laptop,"Elegant design with good performance for daily use.",57999,INR,15,48,4.2,82,"[{""color"":""Silver""}]","{""processor"":""Intel i5 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""15.6 inch FHD""}","[""everyday"",""pavilion"",""student""]","[{""rating"":4,""comment"":""Nice design""},{""rating"":4,""comment"":""Good for students""}]"
LAP065,Electronics,Laptop,MSI,Prestige 16 Studio,null,Creator focused thin laptop,"Slim and powerful laptop designed for content creators.",94999,INR,10,22,4.5,52,"[{""color"":""Black""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""32GB"",""storage"":""1TB SSD"",""gpu"":""RTX 4060"",""display"":""16 inch 4K OLED""}","[""creator"",""thin"",""studio"",""oled""]","[{""rating"":5,""comment"":""Perfect for video editing""},{""rating"":4,""comment"":""Beautiful screen""}]"
LAP066,Electronics,Laptop,Apple,MacBook Pro 14 M4,null,Next-gen professional MacBook,"Cutting-edge performance with M4 chip for professionals.",169999,INR,5,10,4.8,67,"[{""color"":""Space Black""}]","{""processor"":""Apple M4 Pro"",""ram"":""24GB"",""storage"":""512GB SSD"",""display"":""14.2 inch Liquid Retina XDR"",""battery"":""22 hours""}","[""macbook"",""pro"",""m4"",""professional""]","[{""rating"":5,""comment"":""Lightning fast""},{""rating"":5,""comment"":""Worth every rupee""}]"
LAP067,Electronics,Laptop,Acer,Predator Triton 300 SE,null,Thin & light high performance gaming,"Slim gaming laptop with powerful specs.",99999,INR,12,18,4.4,49,"[{""color"":""Black""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""16GB"",""storage"":""1TB SSD"",""gpu"":""RTX 4060"",""display"":""14 inch 2.8K 165Hz""}","[""gaming"",""thin gaming"",""predator""]","[{""rating"":5,""comment"":""Powerful yet portable""},{""rating"":4,""comment"":""Great for travel""}]"
LAP068,Electronics,Laptop,Lenovo,IdeaPad Slim 3,null,Best budget laptop,"Affordable and reliable laptop for basic to moderate use.",42999,INR,20,65,4.1,98,"[{""color"":""Arctic Grey""}]","{""processor"":""Intel i5 12th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""15.6 inch FHD""}","[""budget"",""student"",""everyday""]","[{""rating"":4,""comment"":""Great budget option""},{""rating"":4,""comment"":""Good performance""}]"
LAP069,Electronics,Laptop,Dell,XPS 14,null,Compact premium ultrabook,"Small yet powerful premium laptop with gorgeous display.",139999,INR,8,15,4.6,38,"[{""color"":""Platinum""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""32GB"",""storage"":""1TB SSD"",""display"":""14.5 inch 3.2K OLED Touch""}","[""premium"",""ultrabook"",""xps"",""compact""]","[{""rating"":5,""comment"":""Stunning display""},{""rating"":5,""comment"":""Very powerful""}]"
LAP070,Electronics,Laptop,ASUS,Vivobook 16X,null,Large screen daily driver,"Big screen laptop with good performance and value.",62999,INR,15,40,4.3,74,"[{""color"":""Cool Silver""}]","{""processor"":""AMD Ryzen 7 7735HS"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""16 inch WUXGA""}","[""large screen"",""everyday"",""vivobook""]","[{""rating"":4,""comment"":""Love the big screen""},{""rating"":4,""comment"":""Good multitasking""}]"
LAP071,Electronics,Laptop,HP,Omen 17,null,17-inch gaming monster,"Massive screen gaming laptop with top-tier performance.",149999,INR,10,12,4.5,41,"[{""color"":""Shadow Black""}]","{""processor"":""Intel i9 13th Gen"",""ram"":""32GB"",""storage"":""1TB SSD"",""gpu"":""RTX 4070"",""display"":""17.3 inch QHD 165Hz""}","[""gaming"",""17 inch"",""high end""]","[{""rating"":5,""comment"":""Best for serious gamers""},{""rating"":4,""comment"":""Huge immersive screen""}]"
LAP072,Electronics,Laptop,Lenovo,ThinkPad X13 Yoga,null,Business 2-in-1 convertible,"Versatile and durable business 2-in-1 laptop.",99999,INR,10,20,4.6,44,"[{""color"":""Black""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""13.3 inch 2.8K Touch""}","[""business"",""2-in-1"",""thinkpad"",""convertible""]","[{""rating"":5,""comment"":""Excellent keyboard""},{""rating"":5,""comment"":""Very versatile""}]"
LAP073,Electronics,Laptop,Acer,Swift 3,null,Lightweight value ultrabook,"Affordable ultrabook with good battery life and performance.",52999,INR,18,52,4.2,85,"[{""color"":""Silver""}]","{""processor"":""Intel i5 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""14 inch FHD"",""weight"":""1.2kg""}","[""ultrabook"",""value"",""lightweight""]","[{""rating"":4,""comment"":""Very portable""},{""rating"":4,""comment"":""Good battery""}]"
LAP074,Electronics,Laptop,MSI,Katana 15,null,Popular gaming laptop,"Stylish and powerful gaming laptop with great value.",72999,INR,15,35,4.3,68,"[{""color"":""Black""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""gpu"":""RTX 4050"",""display"":""15.6 inch FHD 144Hz""}","[""gaming"",""katana"",""value gaming""]","[{""rating"":4,""comment"":""Great performance""},{""rating"":4,""comment"":""Stylish design""}]"
LAP075,Electronics,Laptop,Samsung,Galaxy Book4 360,null,Versatile 2-in-1 laptop,"Premium convertible with excellent display and S Pen support.",84999,INR,12,25,4.4,59,"[{""color"":""Royal Blue""}]","{""processor"":""Intel i5 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""15.6 inch AMOLED Touch""}","[""2-in-1"",""convertible"",""samsung"",""amoled""]","[{""rating"":5,""comment"":""Beautiful AMOLED screen""},{""rating"":4,""comment"":""Very useful 2-in-1""}]"
LAP076,Electronics,Laptop,ASUS,ROG Strix Scar 18,null,18-inch ultimate gaming laptop,"Massive high-end gaming laptop with extreme performance and mini-LED display.",229999,INR,8,8,4.7,39,"[{""color"":""Black""}]","{""processor"":""Intel i9 14th Gen"",""ram"":""32GB"",""storage"":""2TB SSD"",""gpu"":""RTX 4090"",""display"":""18 inch QHD+ Mini LED 240Hz""}","[""gaming"",""extreme"",""scar"",""18 inch""]","[{""rating"":5,""comment"":""Absolute gaming beast""},{""rating"":5,""comment"":""Insane screen""}]"
LAP077,Electronics,Laptop,HP,Envy x360 15,null,Mid-range 2-in-1 convertible,"Versatile convertible laptop with good performance and touch display.",74999,INR,12,30,4.3,64,"[{""color"":""Warm Gold""}]","{""processor"":""AMD Ryzen 5 7530U"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""15.6 inch FHD Touch""}","[""2-in-1"",""convertible"",""everyday""]","[{""rating"":4,""comment"":""Great for students""},{""rating"":4,""comment"":""Flexible usage""}]"
LAP078,Electronics,Laptop,Lenovo,Legion Pro 7i,null,High-end gaming powerhouse,"Premium gaming laptop with top-tier specs and excellent cooling.",159999,INR,10,15,4.6,52,"[{""color"":""Onyx Grey""}]","{""processor"":""Intel i9 14th Gen"",""ram"":""32GB DDR5"",""storage"":""1TB SSD"",""gpu"":""RTX 4070"",""display"":""16 inch WQXGA 165Hz""}","[""gaming"",""legion"",""high end""]","[{""rating"":5,""comment"":""Superb performance""},{""rating"":4,""comment"":""Premium build""}]"
LAP079,Electronics,Laptop,Dell,Inspiron 14 2-in-1,null,Affordable convertible laptop,"Budget-friendly 2-in-1 perfect for students and casual users.",52999,INR,18,45,4.2,77,"[{""color"":""Platinum Silver""}]","{""processor"":""Intel i5 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""14 inch FHD Touch""}","[""2-in-1"",""budget"",""student""]","[{""rating"":4,""comment"":""Good value convertible""},{""rating"":4,""comment"":""Useful for notes""}]"
LAP080,Electronics,Laptop,Apple,MacBook Air M3 13,null,Best selling thin laptop,"Light, fast and efficient everyday MacBook.",99999,INR,6,25,4.8,145,"[{""color"":""Midnight""},{""color"":""Starlight""}]","{""processor"":""Apple M3"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""13.6 inch Liquid Retina"",""battery"":""18 hours""}","[""macbook"",""air"",""ultralight"",""popular""]","[{""rating"":5,""comment"":""Perfect daily driver""},{""rating"":5,""comment"":""Best battery life""}]"
LAP081,Electronics,Laptop,MSI,Vector 16 HX,null,Performance oriented gaming laptop,"Strong gaming laptop with high wattage GPU.",119999,INR,12,18,4.4,46,"[{""color"":""Black""}]","{""processor"":""Intel i7 14th Gen"",""ram"":""32GB"",""storage"":""1TB SSD"",""gpu"":""RTX 4070"",""display"":""16 inch QHD 165Hz""}","[""gaming"",""vector"",""high performance""]","[{""rating"":5,""comment"":""Very powerful""},{""rating"":4,""comment"":""Good thermals""}]"
LAP082,Electronics,Laptop,Lenovo,IdeaPad Pro 5i,null,Creator focused laptop,"Well-balanced laptop for content creation and productivity.",74999,INR,15,35,4.4,68,"[{""color"":""Cloud Grey""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""16GB"",""storage"":""1TB SSD"",""display"":""16 inch 2.5K OLED""}","[""creator"",""oled"",""productivity""]","[{""rating"":5,""comment"":""Beautiful OLED display""},{""rating"":4,""comment"":""Great for editing""}]"
LAP083,Electronics,Laptop,HP,Victus 15,null,Entry level gaming laptop,"Budget gaming laptop with decent specs.",59999,INR,20,50,4.1,92,"[{""color"":""Mica Silver""}]","{""processor"":""AMD Ryzen 5 7535HS"",""ram"":""16GB"",""storage"":""512GB SSD"",""gpu"":""RTX 4050"",""display"":""15.6 inch FHD 144Hz""}","[""gaming"",""budget"",""victus""]","[{""rating"":4,""comment"":""Good for entry gaming""},{""rating"":4,""comment"":""Value for money""}]"
LAP084,Electronics,Laptop,Dell,XPS 16,null,Flagship creator ultrabook,"Premium 16-inch XPS with stunning display and build quality.",179999,INR,8,12,4.7,41,"[{""color"":""Platinum""}]","{""processor"":""Intel i9 14th Gen"",""ram"":""32GB"",""storage"":""1TB SSD"",""gpu"":""RTX 4060"",""display"":""16.3 inch 4K OLED Touch""}","[""premium"",""creator"",""xps"",""4k""]","[{""rating"":5,""comment"":""Dream laptop for creators""},{""rating"":5,""comment"":""Incredible screen""}]"
LAP085,Electronics,Laptop,ASUS,ExpertBook P5,null,Business ultrabook,"Lightweight and secure business laptop with good battery.",79999,INR,10,22,4.5,38,"[{""color"":""Black""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""14 inch 2.8K"",""weight"":""1.25kg""}","[""business"",""ultrabook"",""secure""]","[{""rating"":5,""comment"":""Excellent for office use""},{""rating"":4,""comment"":""Very portable""}]"
LAP086,Electronics,Laptop,Acer,Nitro V 15,null,Affordable gaming laptop,"Popular budget gaming option with solid performance.",62999,INR,18,42,4.2,85,"[{""color"":""Black""}]","{""processor"":""Intel i5 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""gpu"":""RTX 4050"",""display"":""15.6 inch FHD 144Hz""}","[""gaming"",""budget gaming"",""nitro""]","[{""rating"":4,""comment"":""Best in budget segment""},{""rating"":4,""comment"":""Good for gaming""}]"
LAP087,Electronics,Laptop,Lenovo,Yoga Slim 6,null,Slim & stylish ultrabook,"Elegant thin laptop with premium feel and good performance.",68999,INR,12,28,4.4,55,"[{""color"":""Storm Grey""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""14 inch 2.8K OLED""}","[""ultrabook"",""slim"",""premium""]","[{""rating"":5,""comment"":""Very stylish""},{""rating"":4,""comment"":""Great display""}]"
LAP088,Electronics,Laptop,HP,Spectre x360 16,null,Luxury large 2-in-1,"Premium 16-inch convertible with gem cut design.",139999,INR,10,14,4.6,47,"[{""color"":""Nightfall Black""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""16GB"",""storage"":""1TB SSD"",""display"":""16 inch 2.8K OLED Touch""}","[""2-in-1"",""luxury"",""spectre"",""large screen""]","[{""rating"":5,""comment"":""Extremely premium feel""},{""rating"":5,""comment"":""Fantastic screen""}]"
LAP089,Electronics,Laptop,MSI,Modern 15,null,Lightweight everyday laptop,"Slim and stylish laptop for students and office work.",47999,INR,22,60,4.1,71,"[{""color"":""Black""}]","{""processor"":""Intel i5 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""15.6 inch FHD""}","[""everyday"",""lightweight"",""student""]","[{""rating"":4,""comment"":""Good daily performer""},{""rating"":4,""comment"":""Light and slim""}]"
LAP090,Electronics,Laptop,Apple,MacBook Pro 16 M4 Pro,null,Powerful professional laptop,"High-performance MacBook for heavy professional workloads.",219999,INR,5,9,4.9,82,"[{""color"":""Space Black""}]","{""processor"":""Apple M4 Pro"",""ram"":""24GB"",""storage"":""1TB SSD"",""display"":""16.2 inch Liquid Retina XDR"",""battery"":""22 hours""}","[""macbook"",""pro"",""m4"",""professional""]","[{""rating"":5,""comment"":""Unmatched performance""},{""rating"":5,""comment"":""Best professional laptop""}]"
LAP091,Electronics,Laptop,ASUS,ROG Strix G17,null,Powerful 17-inch gaming laptop,"Large screen gaming laptop with strong performance and cooling.",109999,INR,12,20,4.4,62,"[{""color"":""Eclipse Gray""}]","{""processor"":""AMD Ryzen 7 7840HS"",""ram"":""32GB"",""storage"":""1TB SSD"",""gpu"":""RTX 4060"",""display"":""17.3 inch FHD 144Hz""}","[""gaming"",""17 inch"",""rog""]","[{""rating"":5,""comment"":""Amazing for gaming""},{""rating"":4,""comment"":""Great screen size""}]"
LAP092,Electronics,Laptop,Lenovo,ThinkPad L14 Gen 4,null,Affordable business laptop,"Reliable and durable business laptop with excellent keyboard.",67999,INR,15,32,4.5,58,"[{""color"":""Black""}]","{""processor"":""Intel i7 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""14 inch FHD""}","[""business"",""thinkpad"",""durable"",""office""]","[{""rating"":5,""comment"":""Best keyboard""},{""rating"":4,""comment"":""Very reliable""}]"
LAP093,Electronics,Laptop,HP,Victus 16,null,Mid-range gaming laptop,"Balanced specs with good display and performance.",74999,INR,18,35,4.3,79,"[{""color"":""Performance Blue""}]","{""processor"":""AMD Ryzen 7 7840HS"",""ram"":""16GB"",""storage"":""512GB SSD"",""gpu"":""RTX 4050"",""display"":""16.1 inch FHD 144Hz""}","[""gaming"",""victus"",""mid range""]","[{""rating"":4,""comment"":""Good value gaming""},{""rating"":4,""comment"":""Decent cooling""}]"
LAP094,Electronics,Laptop,Dell,Inspiron 16,null,Large screen everyday laptop,"Spacious laptop ideal for multitasking and media consumption.",64999,INR,15,40,4.2,68,"[{""color"":""Platinum Silver""}]","{""processor"":""Intel i5 13th Gen"",""ram"":""16GB"",""storage"":""512GB SSD"",""display"":""16 inch FHD""}","[""everyday"",""large screen"",""student""]","[{""rating"":4,""comment"":""Comfortable big screen""},{""rating"":4,""comment"":""Good for work""}]"
LAP095,Electronics,Laptop,Apple,MacBook Pro 14 M4 Max,null,Ultra powerful MacBook,"Top-tier professional laptop with exceptional performance.",239999,INR,5,7,4.9,71,"[{""color"":""Space Black""}]","{""processor"":""Apple M4 Max"",""ram"":""32GB"",""storage"":""1TB SSD"",""display"":""14.2 inch Liquid Retina XDR"",""battery"":""22 hours""}","[""macbook"",""pro"",""m4 max"",""creator""]","[{""rating"":5,""comment"":""Extremely powerful""},{""rating"":5,""comment"":""Best screen quality""}]"
